mRNA	lncRNA	pcc	adjp
ENSMUSG00000037973.6	ENSMUSG00000108778.1	0.995037124986	0.00286131607356
ENSMUSG00000037984.9	ENSMUSG00000109242.1	0.994800101428	0.00355425520921
ENSMUSG00000037994.14	ENSMUSG00000092595.1	0.997620753041	7.62607791168e-05
ENSMUSG00000037996.17	ENSMUSG00000097580.1	0.996732727039	0.00038218750713
ENSMUSG00000038002.8	ENSMUSG00000105733.1	0.995388411507	0.0020276218583
ENSMUSG00000038010.9	ENSMUSG00000115264.1	0.994288057058	0.00547382935721
ENSMUSG00000038034.15	ENSMUSG00000099413.1	0.993884421732	0.00746294381744
ENSMUSG00000038046.4	ENSMUSG00000110993.1	0.995842214055	0.00123895613668
ENSMUSG00000038048.8	ENSMUSG00000108750.1	0.996716267922	0.000391842329708
ENSMUSG00000038048.8	ENSMUSG00000114501.1	0.995884509706	0.00117966286157
ENSMUSG00000038055.12	ENSMUSG00000104641.1	0.994254010382	0.0056242651902
ENSMUSG00000038057.4	ENSMUSG00000085227.1	0.995781895586	0.00132740047965
ENSMUSG00000038058.14	ENSMUSG00000063018.6	0.995045335992	0.0028392954221
ENSMUSG00000038068.15	ENSMUSG00000111885.1	0.99717283916	0.000184885136177
ENSMUSG00000038074.16	ENSMUSG00000103824.1	0.999092649639	3.62655207152e-07
ENSMUSG00000038077.7	ENSMUSG00000105500.1	0.9972640097	0.000156507374765
ENSMUSG00000038115.16	ENSMUSG00000103839.1	0.993589334496	0.00922512068943
ENSMUSG00000038135.4	ENSMUSG00000046119.2	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000048484.4	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000049476.12	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000072109.11	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000084760.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000084835.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000084901.6	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000084951.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000085183.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000085242.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000085588.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000085628.4	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000085717.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000085733.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000085753.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000085761.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000085808.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000085856.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000086007.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000086472.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000086522.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000086547.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000086620.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000087058.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000087102.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000087245.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000089710.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000089874.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000090017.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000090081.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000090227.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000090248.1	0.999132269396	2.78460794809e-07
ENSMUSG00000038135.4	ENSMUSG00000092267.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000092283.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000097005.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000097074.2	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000097370.2	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000098233.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000100572.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000100760.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000100807.2	0.99745608727	0.000107801729058
ENSMUSG00000038135.4	ENSMUSG00000100943.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000102522.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000102778.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000102852.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000103287.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000103457.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000103837.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000104075.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000104380.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000104450.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000104607.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000104872.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000105000.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000105535.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000105562.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000106541.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000107561.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000107795.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000108148.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000108428.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000108644.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000108871.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000108979.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000109248.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000109366.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000109805.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000110208.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000110236.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000110984.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000111682.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000112026.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000112634.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000112828.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000113321.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000113877.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000114400.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000115614.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000116091.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038135.4	ENSMUSG00000116819.1	0.999132255114	2.78487989451e-07
ENSMUSG00000038145.17	ENSMUSG00000107091.1	0.995887524551	0.00117552040899
ENSMUSG00000038178.16	ENSMUSG00000103032.1	0.993929571006	0.00721723625475
ENSMUSG00000038181.16	ENSMUSG00000100599.2	0.996508728127	0.000530417914397
ENSMUSG00000038181.16	ENSMUSG00000106237.1	0.99352958958	0.00961641958858
ENSMUSG00000038195.6	ENSMUSG00000110710.1	0.995828253202	0.00125901607196
ENSMUSG00000038213.7	ENSMUSG00000101596.1	0.993919682543	0.00727052809607
ENSMUSG00000038215.15	ENSMUSG00000103233.1	0.994872990893	0.00332906471522
ENSMUSG00000038215.15	ENSMUSG00000112530.1	0.993791263303	0.00798951526332
ENSMUSG00000038225.15	ENSMUSG00000113960.1	0.996394256943	0.00062140076125
ENSMUSG00000038235.4	ENSMUSG00000097593.2	0.99688167862	0.000302890860727
ENSMUSG00000038235.4	ENSMUSG00000108657.1	0.996313795503	0.00069217549841
ENSMUSG00000038242.12	ENSMUSG00000084783.1	0.995038287866	0.0028581896213
ENSMUSG00000038242.12	ENSMUSG00000104807.1	0.995021523876	0.00290350968601
ENSMUSG00000038242.12	ENSMUSG00000107353.1	0.995005588808	0.00294708809113
ENSMUSG00000038267.15	ENSMUSG00000114880.1	0.993747974382	0.00824337462146
ENSMUSG00000038280.12	ENSMUSG00000111656.1	0.999309113648	7.06678314693e-08
ENSMUSG00000038295.14	ENSMUSG00000085922.1	0.997749182147	5.70924123617e-05
ENSMUSG00000038301.15	ENSMUSG00000097666.1	0.9941491107	0.00610720214808
ENSMUSG00000038302.14	ENSMUSG00000102348.1	0.994463212791	0.00474684420639
ENSMUSG00000038331.15	ENSMUSG00000105717.1	0.998027274856	2.84370568979e-05
ENSMUSG00000038332.13	ENSMUSG00000107497.1	0.994371742944	0.00511683297782
ENSMUSG00000038351.14	ENSMUSG00000105804.1	0.995398649079	0.00200646912522
ENSMUSG00000038354.13	ENSMUSG00000111563.1	0.995360927382	0.00208524298434
ENSMUSG00000038365.8	ENSMUSG00000107841.1	0.997404111144	0.000119613926757
ENSMUSG00000038366.15	ENSMUSG00000112741.1	0.997537323502	9.11795971308e-05
ENSMUSG00000038369.14	ENSMUSG00000102759.1	0.994717515636	0.00382301027726
ENSMUSG00000038374.10	ENSMUSG00000103135.1	0.993824282296	0.00779982122482
ENSMUSG00000038375.15	ENSMUSG00000114880.1	0.994011339586	0.0067876218465
ENSMUSG00000038379.15	ENSMUSG00000096655.2	0.995646285846	0.00154370713167
ENSMUSG00000038379.15	ENSMUSG00000112008.1	0.996723874045	0.000387357591395
ENSMUSG00000038384.16	ENSMUSG00000046764.8	0.996319802049	0.000686688764841
ENSMUSG00000038406.17	ENSMUSG00000111977.1	0.996599874569	0.000465584179944
ENSMUSG00000038425.17	ENSMUSG00000097643.1	0.998119911072	2.19847539267e-05
ENSMUSG00000038429.10	ENSMUSG00000109844.2	0.996474354997	0.000556585536467
ENSMUSG00000038453.16	ENSMUSG00000115149.1	0.995712926491	0.00143431538437
ENSMUSG00000038457.17	ENSMUSG00000108897.1	0.998137118061	2.09253761636e-05
ENSMUSG00000038459.10	ENSMUSG00000085289.1	0.993914986713	0.00729593753077
ENSMUSG00000038467.15	ENSMUSG00000103637.1	0.996387545905	0.000627082366493
ENSMUSG00000038473.14	ENSMUSG00000097461.1	0.996320222907	0.000686305578835
ENSMUSG00000038485.5	ENSMUSG00000100252.6	0.996166986857	0.000837022520666
ENSMUSG00000038510.12	ENSMUSG00000107021.1	0.993581899838	0.00927315934029
ENSMUSG00000038510.12	ENSMUSG00000113121.1	0.994116315126	0.00626433893602
ENSMUSG00000038521.17	ENSMUSG00000097699.2	0.995403651052	0.0019961949774
ENSMUSG00000038521.17	ENSMUSG00000114623.1	0.99586363662	0.00120864812781
ENSMUSG00000038524.13	ENSMUSG00000087373.7	0.993800202793	0.00793782336531
ENSMUSG00000038535.17	ENSMUSG00000109838.1	0.994658645657	0.00402368956349
ENSMUSG00000038538.17	ENSMUSG00000106438.1	0.99583656091	0.00124704948382
ENSMUSG00000038546.9	ENSMUSG00000105203.1	0.994089781342	0.00639366173915
ENSMUSG00000038550.10	ENSMUSG00000089881.1	0.996466584451	0.00056263579859
ENSMUSG00000038550.10	ENSMUSG00000107458.1	0.994537589698	0.00446105407708
ENSMUSG00000038552.14	ENSMUSG00000097441.1	0.994025834791	0.00671349710953
ENSMUSG00000038576.15	ENSMUSG00000098066.2	0.994676818415	0.00396091871245
ENSMUSG00000038582.15	ENSMUSG00000097416.3	0.99386065687	0.00759474526326
ENSMUSG00000038593.18	ENSMUSG00000107355.1	0.994813018077	0.00351353987059
ENSMUSG00000038593.18	ENSMUSG00000108495.1	0.994968180047	0.00305132438085
ENSMUSG00000038594.9	ENSMUSG00000112731.1	0.993965098485	0.00702816242598
ENSMUSG00000038607.12	ENSMUSG00000105484.1	0.99637533986	0.000637517927589
ENSMUSG00000038611.17	ENSMUSG00000102687.1	0.993563337408	0.00939390875843
ENSMUSG00000038628.8	ENSMUSG00000085891.7	0.99403632206	0.00666024488109
ENSMUSG00000038646.13	ENSMUSG00000113986.1	0.996370752499	0.000641474061685
ENSMUSG00000038671.15	ENSMUSG00000106537.1	0.994873405658	0.00332781480436
ENSMUSG00000038685.18	ENSMUSG00000114584.1	0.994538275059	0.00445848202353
ENSMUSG00000038695.13	ENSMUSG00000107553.1	0.995240786697	0.00235177072415
ENSMUSG00000038708.10	ENSMUSG00000097115.2	0.997567862538	8.54764407509e-05
ENSMUSG00000038712.16	ENSMUSG00000108255.1	0.995116905214	0.00265271656949
ENSMUSG00000038736.10	ENSMUSG00000097515.2	0.994264336837	0.00557831567943
ENSMUSG00000038738.15	ENSMUSG00000108601.1	0.996963008595	0.000265328667628
ENSMUSG00000038766.16	ENSMUSG00000103272.1	0.99671362867	0.000393407787145
ENSMUSG00000038776.13	ENSMUSG00000110187.1	0.997247286563	0.000161440835843
ENSMUSG00000038780.14	ENSMUSG00000101253.1	0.994656013628	0.00403284233126
ENSMUSG00000038807.18	ENSMUSG00000097728.1	0.994783876828	0.00360589833431
ENSMUSG00000038807.18	ENSMUSG00000102881.1	0.993922654522	0.00725448057281
ENSMUSG00000038811.13	ENSMUSG00000086124.2	0.994110665087	0.00629171178718
ENSMUSG00000038811.13	ENSMUSG00000103174.1	0.996210688181	0.000791694089306
ENSMUSG00000038816.14	ENSMUSG00000114028.1	0.994843799837	0.00341792268584
ENSMUSG00000038822.15	ENSMUSG00000106270.1	0.99715642293	0.000190392129224
ENSMUSG00000038861.14	ENSMUSG00000085687.1	0.993921483473	0.00726080062871
ENSMUSG00000038872.10	ENSMUSG00000105846.1	0.998917841058	1.01401098253e-06
ENSMUSG00000038872.10	ENSMUSG00000105950.1	0.993645930023	0.00886545413202
ENSMUSG00000038872.10	ENSMUSG00000107610.1	0.994020809208	0.00673912804297
ENSMUSG00000038880.13	ENSMUSG00000097079.2	0.99534376055	0.00212185589069
ENSMUSG00000038900.17	ENSMUSG00000105112.1	0.997102858626	0.000209248914043
ENSMUSG00000038903.13	ENSMUSG00000085591.1	0.993629493784	0.00896881574827
ENSMUSG00000038909.16	ENSMUSG00000113789.1	0.994880813395	0.00330555060402
ENSMUSG00000038916.7	ENSMUSG00000086477.2	0.996712615163	0.000394010219506
ENSMUSG00000038916.7	ENSMUSG00000105059.1	0.994962109396	0.00306849769667
ENSMUSG00000038965.17	ENSMUSG00000110419.1	0.996680183604	0.000413665265189
ENSMUSG00000038975.14	ENSMUSG00000090157.7	0.994626001837	0.00413831391914
ENSMUSG00000038976.12	ENSMUSG00000111639.1	0.994012192186	0.00678324508688
ENSMUSG00000038991.17	ENSMUSG00000107794.1	0.993897414772	0.00739160668394
ENSMUSG00000039001.12	ENSMUSG00000085125.7	0.996513421935	0.000526919167865
ENSMUSG00000039016.5	ENSMUSG00000087116.1	0.996503356261	0.000534443911929
ENSMUSG00000039018.15	ENSMUSG00000092595.1	0.99802514872	2.86008760714e-05
ENSMUSG00000039021.15	ENSMUSG00000106032.1	0.995251635262	0.00232670166397
ENSMUSG00000039021.15	ENSMUSG00000109846.1	0.995393078604	0.00201795797144
ENSMUSG00000039031.16	ENSMUSG00000084876.7	0.99659132424	0.000471393104109
ENSMUSG00000039031.16	ENSMUSG00000085984.7	0.998745114414	2.36450581467e-06
ENSMUSG00000039031.16	ENSMUSG00000097640.7	0.996186240797	0.000816814160646
ENSMUSG00000039031.16	ENSMUSG00000103215.1	0.996589461149	0.000472666200652
ENSMUSG00000039037.5	ENSMUSG00000115087.1	0.996221069847	0.000781207084898
ENSMUSG00000039046.15	ENSMUSG00000108795.1	0.993866470424	0.00756234434368
ENSMUSG00000039059.11	ENSMUSG00000108616.1	0.994301595951	0.00541485014473
ENSMUSG00000039065.11	ENSMUSG00000107128.1	0.993625417651	0.00899458677212
ENSMUSG00000039068.16	ENSMUSG00000102937.1	0.998753647816	2.27484130133e-06
ENSMUSG00000039096.10	ENSMUSG00000104891.1	0.995576647542	0.00166465960019
ENSMUSG00000039103.12	ENSMUSG00000109302.1	0.996145083617	0.000860473011482
ENSMUSG00000039110.14	ENSMUSG00000072591.10	0.994585668423	0.00428329748064
ENSMUSG00000039115.13	ENSMUSG00000105701.1	0.995283605387	0.00225399608665
ENSMUSG00000039116.6	ENSMUSG00000102425.1	0.996091937274	0.00091945769438
ENSMUSG00000039130.18	ENSMUSG00000114153.1	0.99539301754	0.00201808418784
ENSMUSG00000039145.16	ENSMUSG00000084866.2	0.999230153111	1.3616526705e-07
ENSMUSG00000039145.16	ENSMUSG00000114859.1	0.995737425589	0.00139561602489
ENSMUSG00000039154.7	ENSMUSG00000113776.1	0.996549033447	0.000500947487707
ENSMUSG00000039157.12	ENSMUSG00000045339.7	0.993924293815	0.00724564031126
ENSMUSG00000039166.16	ENSMUSG00000104304.1	0.993741103022	0.00828421435881
ENSMUSG00000039166.16	ENSMUSG00000112733.1	0.996133916729	0.000872619944594
ENSMUSG00000039166.16	ENSMUSG00000113200.1	0.993773071767	0.00809547795769
ENSMUSG00000039179.13	ENSMUSG00000116114.1	0.994098219609	0.00635232090467
ENSMUSG00000039183.5	ENSMUSG00000086293.1	0.993917489064	0.0072823889498
ENSMUSG00000039183.5	ENSMUSG00000086703.1	0.993845897385	0.00767746835364
ENSMUSG00000039183.5	ENSMUSG00000087536.1	0.995722977261	0.00141834174402
ENSMUSG00000039195.4	ENSMUSG00000085730.7	0.997861605682	4.36139788075e-05
ENSMUSG00000039195.4	ENSMUSG00000110485.1	0.993767331598	0.00812912905153
ENSMUSG00000039206.13	ENSMUSG00000052769.7	0.994059665953	0.00654283900948
ENSMUSG00000039230.14	ENSMUSG00000103284.1	0.996632087117	0.000444191642371
ENSMUSG00000039234.11	ENSMUSG00000102461.1	0.993854322171	0.00763016804183
ENSMUSG00000039236.18	ENSMUSG00000084941.1	0.997192398039	0.000178485885245
ENSMUSG00000039254.16	ENSMUSG00000112627.1	0.995185188025	0.00248346220638
ENSMUSG00000039262.16	ENSMUSG00000097059.1	0.994153530324	0.00608625284708
ENSMUSG00000039294.14	ENSMUSG00000085980.2	0.994897019236	0.00325723375179
ENSMUSG00000039298.16	ENSMUSG00000072847.4	0.996821071362	0.000333450612382
ENSMUSG00000039316.14	ENSMUSG00000102861.1	0.998502933906	6.35044113038e-06
ENSMUSG00000039318.12	ENSMUSG00000108389.1	0.993648225399	0.00885108995963
ENSMUSG00000039318.12	ENSMUSG00000112922.1	0.994443521029	0.00482474876103
ENSMUSG00000039328.11	ENSMUSG00000085386.1	0.994837822232	0.00343633611343
ENSMUSG00000039356.15	ENSMUSG00000103493.1	0.994254354091	0.00562273126552
ENSMUSG00000039358.3	ENSMUSG00000110972.1	0.995918751733	0.00113326122219
ENSMUSG00000039375.16	ENSMUSG00000054426.11	0.998831748494	1.57393332406e-06
ENSMUSG00000039405.7	ENSMUSG00000087292.1	0.995399352705	0.00200502145456
ENSMUSG00000039414.9	ENSMUSG00000097684.1	0.996127096411	0.000880102906442
ENSMUSG00000039427.14	ENSMUSG00000112721.1	0.995498940587	0.00180795532693
ENSMUSG00000039457.4	ENSMUSG00000054412.5	0.997520738566	9.43986600421e-05
ENSMUSG00000039457.4	ENSMUSG00000106044.2	0.994235283285	0.00570831474692
ENSMUSG00000039470.15	ENSMUSG00000102496.1	0.995781870106	0.00132743882548
ENSMUSG00000039476.13	ENSMUSG00000103774.1	0.993615806464	0.0090555700719
ENSMUSG00000039476.13	ENSMUSG00000115184.1	0.995594433904	0.00163310767802
ENSMUSG00000039483.10	ENSMUSG00000114734.1	0.996036164715	0.000984621173203
ENSMUSG00000039485.8	ENSMUSG00000090565.7	0.994141109705	0.00614526404706
ENSMUSG00000039485.8	ENSMUSG00000109416.1	0.994279193841	0.00551269886944
ENSMUSG00000039496.8	ENSMUSG00000085794.5	0.99363130327	0.00895739298414
ENSMUSG00000039515.11	ENSMUSG00000106825.1	0.998926499075	9.68050016251e-07
ENSMUSG00000039530.17	ENSMUSG00000097392.2	0.997497063259	9.91466096682e-05
ENSMUSG00000039530.17	ENSMUSG00000097728.1	0.99425974244	0.00559872458344
ENSMUSG00000039531.8	ENSMUSG00000103386.1	0.995368832615	0.00206854436516
ENSMUSG00000039531.8	ENSMUSG00000114309.1	0.995396046432	0.00201183079372
ENSMUSG00000039539.13	ENSMUSG00000102192.1	0.995956842343	0.00108328989661
ENSMUSG00000039568.6	ENSMUSG00000105071.1	0.993508608322	0.0097567097259
ENSMUSG00000039599.16	ENSMUSG00000109437.1	0.993485769464	0.00991113757187
ENSMUSG00000039607.15	ENSMUSG00000097515.2	0.993894226275	0.00740906570023
ENSMUSG00000039630.10	ENSMUSG00000087461.2	0.993860371274	0.00759633963833
ENSMUSG00000039630.10	ENSMUSG00000110630.1	0.993567759274	0.00936503922179
ENSMUSG00000039633.6	ENSMUSG00000067356.5	0.994911881933	0.00321338973775
ENSMUSG00000039640.7	ENSMUSG00000109097.1	0.997250747142	0.000160410175372
ENSMUSG00000039646.5	ENSMUSG00000097912.1	0.999005058265	6.22728077944e-07
ENSMUSG00000039646.5	ENSMUSG00000097967.1	0.998369079869	1.01734463807e-05
ENSMUSG00000039646.5	ENSMUSG00000108621.1	0.99833172238	1.15134245572e-05
ENSMUSG00000039660.16	ENSMUSG00000106691.1	0.995424461311	0.00195387653974
ENSMUSG00000039683.16	ENSMUSG00000112630.1	0.995853302735	0.00122319698196
ENSMUSG00000039683.16	ENSMUSG00000116238.1	0.994045403704	0.00661438478345
ENSMUSG00000039686.14	ENSMUSG00000110758.1	0.993511756771	0.00973556172586
ENSMUSG00000039735.15	ENSMUSG00000104221.1	0.99351484679	0.00971483922635
ENSMUSG00000039735.15	ENSMUSG00000110471.1	0.997062976677	0.00022420316188
ENSMUSG00000039747.11	ENSMUSG00000097692.2	0.996914772259	0.000287142701272
ENSMUSG00000039747.11	ENSMUSG00000100815.1	0.99602619702	0.000996628235194
ENSMUSG00000039754.10	ENSMUSG00000108256.1	0.993970303862	0.00700077265845
ENSMUSG00000039756.12	ENSMUSG00000113184.1	0.994159597504	0.00605758132923
ENSMUSG00000039763.10	ENSMUSG00000107205.1	0.995352877162	0.00210235231716
ENSMUSG00000039765.15	ENSMUSG00000086825.1	0.996426914613	0.000594312855295
ENSMUSG00000039768.16	ENSMUSG00000107722.1	0.996065684217	0.000949707772908
ENSMUSG00000039771.13	ENSMUSG00000112875.1	0.99398619423	0.00691765151171
ENSMUSG00000039782.14	ENSMUSG00000104453.1	0.99441838221	0.00492558746162
